review_id,texto_review,sentimento
196,Não tenho do que reclamar sobre a bateria. o desempenho se manteve estável durante o uso. Valeu cada centavo.,positivo
197,"eu esperava uma experiência razoável com o smartwatch, mas o resultado superou minhas expectativas. a qualidade ficou acima do que eu esperava. foi uma ótima escolha.",positivo
198,"A propaganda sobre o aplicativo bancário é ótima; a experiência real, infelizmente, não foi. houve cobrança inesperada e ninguém conseguiu explicar o motivo.",negativo
199,"a propaganda sobre o celular é ótima; a experiência real, infelizmente, nao foi. nao corresponde às medidas nem às características anunciadas.",negativo
200,"Eu esperava que a cafeteira fosse excelente, mas acabou sendo uma grande decepção. apresenta travamentos e falhas durante o uso. Foi dinheiro jogado fora.",negativo
201,"HOUVE UM PEQUENO ATRASO, MAS ISSO NÃO PREJUDICOU MINHA AVALIAÇÃO DE O CAPACETE. A BATERIA DURA BASTANTE E CARREGA RAPIDAMENTE. NO GERAL, FIQUEI MUITO SATISFEITO.",positivo
202,Minha experiência com o atendimento da loja foi péssima. o suporte encerrou o atendimento antes de resolver o problema. A experiência foi péssima.,negativo
203,"Eu esperava uma experiêcia razoável com o roteador, mas o resultado superou minhas expectativas. a resposta aos comandos é rápida e precisa. Valeu cada centavo.",positivo
204,"Minha experiência com o transporte por aplicativo foi excelente. o profissional foi pontual, educado e cuidadoso. Foi uma ótima escolha.",positivo
205,"depois de duas semanas usando a bateria, posso dizer que fiz uma ótima escolha: o desempenho se manteve estável durante o uso. recomendo sem receio.",positivo
206,"Confesso que achei que o transporte por aplicativo seria ruim, mas me surpreendeu positivamente. o serviço ficou pronto antes do prazo combinado. Valeu cada centavo.",positivo
207,"Eu esperava que o sofá fosse excelente, mas acabou sendo uma grande decepção. a bateria descarrega muito rápido e demora para carregar. Precisa melhorar muito.",negativo
208,"Confesso que achei que o fone de ouvido seria ruim, mas me surpreendeu positivamente. a relação entre preço e qualidade vale muito a pena. A experiência mereceu cinco estrelas. 😄",positivo
209,Minha experiêcia com a parafusadeira foi péssima. precisei solicitar troca porque não funcionou desde o primeiro uso. Não vale o preço cobrado.,negativo
210,Não tenho do que reclamar sobre o curso on-line. o serviço ficou pronto antes do prazo combinado. Atendeu plenamente ao que eu precisava.,positivo
211,"depois de um dia usando o atendimento da loja, os problemas ficaram evidentes: o aplicativo trava e impede a conclusão das operações. a experiência foi péssima.",negativo
212,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o hotel. o processo foi simples, rápido e bem explicado. No geral, fiquei muito satisfeito.",positivo
213,"Depois de várias utilizações usando o transporte por aplicativo, posso dizer que fiz uma ótima escolha: fui atendido rapidamente e resolveram tudo na primeira tentativa. A experiência mereceu cinco estrelas.",positivo
214,"Confesso que achei que o serviço de hospedagem seria ruim, mas me surpreendeu positivamente. as informações foram claras e o prazo foi cumprido. Foi uma ótima escolha.",positivo
215,"Eu esperava uma experiência razoável com a cadeira gamer, mas o resultado superou minhas expectativas. o acabamento é muito bom e parece resistente. Compraria novamente.",positivo
216,"se alguém me perguntar sobre o módulo de vidro, minha resposta será negativa. precisei solicitar troca porque não funcionou desde o primeiro uso. a experiência foi péssima.",negativo
217,Estou realmente contente com o servico de hospedagem. a equipe corrigiu o problema e ainda explicou como evitar novamente. Foi exatamente o tipo de resultado que eu procurava.,positivo
218,"No começo o serviço de manutenção pareceu funcionar bem, mas pouco depois o suporte encerrou o atendimento antes de resolver o problema. Não atendeu ao que foi prometido.",negativo
219,Nao tenho do que reclamar sobre a parafusadeira. recebi antes do prazo e sem nenhuma avaria. A experiencia mereceu cinco estrelas.,positivo
220,"minha experiência com a oficina foi excelente. o profissional foi pontual, educado e cuidadoso. recomendo sem receio.",positivo
221,"No começo o serviço de hospedagem pareceu funcionar bem, mas pouco depois esperei muito tempo e ninguém resolveu minha solicitação. A experiência foi péssima.",negativo
222,"A propaganda sobre o aspirador é ótima; a experiência real, infelizmente, não foi. precisei solicitar troca porque não funcionou desde o primeiro uso.",negativo
223,Não posso recomendar o transporte por aplicativo. o aplicativo trava e impede a conclusão das operações. Não compraria novamente.,negativo
224,"no começo o serviço de manutenção pareceu funcionar bem, mas pouco depois esperei muito tempo e ninguém resolveu minha solicitação. a experiência foi péssima.",negativo
225,"Não foi perfeito em todos os detalhes, porém os pontos positivos de a jaqueta pesaram muito mais. o tamanho e o acabamento correspondem ao anúncio. 👏",positivo
226,"No começo o roteador pareceu funcionar bem, mas pouco depois a bateria descarrega muito rápido e demora para carregar. Foi dinheiro jogado fora.",negativo
227,"A propaganda sobre o suporte técnico é ótima; a experiência real, infelizmente, não foi. o atendimento foi grosseiro e pouco interessado.",negativo
228,"Minha experiencia com o servico de garantia foi excelente. o processo foi simples, rapido e bem explicado. Compraria novamente.",positivo
229,Estou arrependido de ter escolhido a operadora de celular. a experiência foi desorganizada e cheia de etapas desnecessárias. Não era o resultado que eu esperava.,negativo
230,Estou realmente contente com o relógio. depois de vários dias de uso continua funcionando perfeitamente. Foi exatamente o tipo de resultado que eu procurava.,positivo
231,Minha experiência com o sofá foi excelente. veio com todos os acessórios e o manual estava claro. Valeu cada centavo.,positivo
232,Minha experiência com a câmera foi péssima. o material parece barato e pouco resistente. Foi dinheiro jogado fora. ⚠️,negativo
233,"se alguém me perguntar sobre o micro-ondas, minha resposta será positiva. a qualidade ficou acima do que eu esperava. minha avaliação é mto positiva.",positivo
234,"eu esperava que o livro fosse excelente, mas acabou sendo uma grande decepção. veio em uma embalagem danificada e com o produto avariado. precisa melhorar mto.",negativo
235,"Se alguém me perguntar sobre o hotel, minha resposta será negativa. o aplicativo trava e impede a conclusão das operações. Precisa melhorar muito.",negativo
236,Não tenho do que reclamar sobre a consulta. o suporte respondeu com precisão e sem transferências desnecsesárias. Valeu cada centavo.,positivo
237,"Se alguém me perguntar sobre o celular, minha resposta será negativa. precisei solicitar troca porque não funcionou desde o primeiro uso. Não vale o preço cobrado.",negativo
238,"se alguém me perguntar sobre o site de compras, minha resposta será negativa. o aplicativo trava e impede a conclusão das operações. nao recomendo.",negativo
239,"Depois de alguns meses usando o teclado, posso dizer que fiz uma ótima escolha: a bateria dura bastante e carrega rapidamente. Compraria novamente.",positivo
240,"Eu queria muito gostar de a jaqueta, porém produz ruídos estranhos e esquenta além do normal. Solicitei a devolução. 😡",negativo
241,"SE ALGUÉM ME PERGUNTAR SOBRE A JAQUETA, MINHA RESPOSTA SERÁ NEGATIVA. NÃO CORRESPONDE ÀS MEDIDAS NEM ÀS CARACTERÍSTICAS ANUNCIADAS. PRECISA MELHORAR MUITO.",negativo
242,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o aplicativo de exercícios. a equipe corrigiu o problema e ainda explicou como evitar novamente. No geral, fiquei muito satisfeito. 👏",positivo
243,Minha experiência com a câmera foi péssima. o acabamento é frágil e começou a soltar. Foi dinheiro jogado fora.,negativo
244,"Pesquisei bastante antes de escolher o site de compras. Após comparar preço, qualidade e facilidade de uso, a experiêcia foi muito boa porque o suporte respondeu com precisão e sem transferências desnecessárias. A experiência mereceu cinco estrelas.",positivo
245,Não tenho do que reclamar sobre a locadora de veículos. o serviço ficou pronto antes do prazo combinado. Foi uma ótima escolha.,positivo
246,"Pesquisei bastante antes de escolher o serviço de garantia. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o processo foi simples, rápido e bem explicado. Continuarei usando com certeza.",positivo
247,Não tenho do que reclamar sobre a mochila. a insatlação foi simples e tudo funcionou de primeira. Continuarei usando com certeza.,positivo
248,"Analisei preço, qualidade e facilidade de uso antes de escolher a lâmpada inteligente. Mesmo assim, a experiência foi ruim porque faltaram peças e não consegui concluir a instalação. Não atendeu ao que foi prometido.",negativo
249,"Eu esperava que a mochila fosse excelente, mas acabou sendo uma grande decepção. a qualidade é bem inferior ao que aparece no anúncio. A experiência foi péssima.",negativo
250,não posso recomendar a assistência técnica. o serviço ficou instável e pior do que estava antes. não compraria novamente.,negativo
251,Não recomendo. A entrega foi lenat e o livro não é como na foto.,negativo
252,"Analisei preço, qualidade e facilidade de uso antes de escolher a lâmpada inteligente. Mesmo assim, a experiência foi ruim porque o desempenho é lento e instável. Não recomendo.",negativo
253,"Depois de uma semana usando a parafusadeira, posso dizer que fiz uma ótima escolha: os recursos são úteis e fáceis de configurar. A experiência mereceu cinco estrelas.",positivo
254,"eu queria muito gostar de o relógio, porém o manual é confuso e a configuração não funciona. não recomendo.",negativo
255,"eu esperava uma experiência razoável com o ar-condicionado, mas o resultado superou minhas expectativas. veio com todos os acessórios e o manual estava claro. continuarei usando com certeza.",positivo
256,"Depois de um dia usando a furadeira, posso dizer que fiz uma ótima escolha: a relação entre preço e qualidade vale muito a pena. Fiquei muito satisfeito com o resultado.",positivo
257,"Analisei preço, qualidade e facilidade de uso antes de escolher o smartwatch. Mesmo assim, a experiência foi ruim porque o manual é confuso e a configuração não funciona. Fiquei muito decepcionado.",negativo
258,"Confesso que achei que o serviço de entrega seria ruim, mas me surpreendeu positivamente. não houve cobrança inesperada e tudo funcionou como informado. Valeu cada centavo.",positivo
259,"depois de duas semanas usando o serviço de internet, os problemas ficaram evidentes: as informações foram contraditórias e o prazo nao foi cumprido. foi dinheiro jogado fora.",negativo
260,"Minha experiencia com o sistema de monitoramento foi excelente. o processo foi simples, rapido e bem explicado. Foi uma otima escolha.",positivo
261,"depois de várias utilizações usando a cafeteira, posso dizer que fiz uma ótima escolha: chegou bem embalado e em perfeito estado. pode comprar sem medo.",positivo
